9597.16269367921, 1.565512315844135
7686.2461003977305, 1.6795418880744961
5956.621435290097, 1.7861108017954932
4731.512589614803, 1.9674020961625893
3636.7570190909582, 2.0922360796012676
2841.6555146674973, 2.3249424853505904
2257.207208660352, 2.560925511753295
1763.7156616639209, 2.8208609537968443
1378.1158075623869, 3.0263282405293284
1085.7111194022027, 3.3043342311906363
848.3428982440709, 3.639726094445624
662.8703161826435, 3.904838291510344
522.2243798756881, 4.339149167184984
398.10717055349653, 4.779575353611989
313.63792463001255, 5.26470505637754
